surah,ayah,verb_word,verb_location,verb_arabic,target_word,target_form_arabic,target_form_bw,target_roots_bw,target_lemmas_bw,category,qac_segments,context_arabic,full_verse_uthmani
17,107,2,17:107:2,ءَامِنُوا@,3,بِهِ.^,bihi.^,,,pronominal_unresolved,bi[P|PREFIX|bi+] ; hi.^[PRON|STEM|POS:PRON|3MS],قُلْ ءَامِنُوا@ بِهِ.^ أَوْ لَا تُؤْمِنُو^ا@,قُلْ ءَامِنُوا۟ بِهِۦٓ أَوْ لَا تُؤْمِنُوٓا۟ إِنَّ ٱلَّذِينَ أُوتُوا۟ ٱلْعِلْمَ مِن قَبْلِهِۦٓ إِذَا يُتْلَىٰ عَلَيْهِمْ يَخِرُّونَ لِلْأَذْقَانِ سُجَّدًا
18,6,8,18:6:8,يُؤْمِنُوا@,9,بِهَٰذَا,biha`*aA,,ha`*aA,explicit_other_lexical,bi[P|PREFIX|bi+] ; ha`*aA[DEM|STEM|POS:DEM|LEM:ha`*aA|MS],عَلَىٰ^ ءَاثَٰرِهِمْ إِن لَّمْ يُؤْمِنُوا@ بِهَٰذَا ٱلْحَدِيثِ أَسَفًا,فَلَعَلَّكَ بَٰخِعٌ نَّفْسَكَ عَلَىٰٓ ءَاثَٰرِهِمْ إِن لَّمْ يُؤْمِنُوا۟ بِهَٰذَا ٱلْحَدِيثِ أَسَفًا
18,13,8,18:13:8,ءَامَنُوا@,9,بِرَبِّهِمْ,birab~ihimo,rbb,rab~,explicit_rabb,bi[P|PREFIX|bi+] ; rab~i[N|STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN] ; himo[PRON|SUFFIX|PRON:3MP],نَبَأَهُم بِٱلْحَقِّ إِنَّهُمْ فِتْيَةٌ ءَامَنُوا@ بِرَبِّهِمْ وَزِدْنَٰهُمْ هُدًى,نَّحْنُ نَقُصُّ عَلَيْكَ نَبَأَهُم بِٱلْحَقِّ إِنَّهُمْ فِتْيَةٌ ءَامَنُوا۟ بِرَبِّهِمْ وَزِدْنَٰهُمْ هُدًى
20,16,6,20:16:6,يُؤْمِنُ,7,بِهَا,bihaA,,,pronominal_unresolved,bi[P|PREFIX|bi+] ; haA[PRON|STEM|POS:PRON|3FS],يَصُدَّنَّكَ عَنْهَا مَن لَّا يُؤْمِنُ بِهَا وَٱتَّبَعَ هَوَىٰهُ فَتَرْدَىٰ,فَلَا يَصُدَّنَّكَ عَنْهَا مَن لَّا يُؤْمِنُ بِهَا وَٱتَّبَعَ هَوَىٰهُ فَتَرْدَىٰ
20,70,5,20:70:5,ءَامَنَّا,6,بِرَبِّ,birab~i,rbb,rab~,explicit_rabb,bi[P|PREFIX|bi+] ; rab~i[N|STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN],فَأُلْقِىَ ٱلسَّحَرَةُ سُجَّدًا قَالُو^ا@ ءَامَنَّا بِرَبِّ هَٰرُونَ وَمُوسَىٰ,فَأُلْقِىَ ٱلسَّحَرَةُ سُجَّدًا قَالُوٓا۟ ءَامَنَّا بِرَبِّ هَٰرُونَ وَمُوسَىٰ
20,73,2,20:73:2,ءَامَنَّا,3,بِرَبِّنَا,birab~inaA,rbb,rab~,explicit_rabb,bi[P|PREFIX|bi+] ; rab~i[N|STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN] ; naA[PRON|SUFFIX|PRON:1P],إِنَّا^ ءَامَنَّا بِرَبِّنَا لِيَغْفِرَ لَنَا خَطَٰيَٰنَا,إِنَّآ ءَامَنَّا بِرَبِّنَا لِيَغْفِرَ لَنَا خَطَٰيَٰنَا وَمَآ أَكْرَهْتَنَا عَلَيْهِ مِنَ ٱلسِّحْرِ وَٱللَّهُ خَيْرٌ وَأَبْقَىٰٓ
20,127,6,20:127:6,يُؤْمِن[,7,بِـ#َايَٰتِ,bi_#aAya`ti,Ayy,'aAyap,explicit_ayah,bi[P|PREFIX|bi+] ; _#aAya`ti[N|STEM|POS:N|LEM:'aAyap|ROOT:Ayy|FP|GEN],نَجْزِى مَنْ أَسْرَفَ وَلَمْ يُؤْمِن[ بِـ#َايَٰتِ رَبِّهِ. وَلَعَذَابُ ٱلْءَاخِرَةِ,وَكَذَٰلِكَ نَجْزِى مَنْ أَسْرَفَ وَلَمْ يُؤْمِنۢ بِـَٔايَٰتِ رَبِّهِۦ وَلَعَذَابُ ٱلْـَٔاخِرَةِ أَشَدُّ وَأَبْقَىٰٓ
22,54,9,22:54:9,فَيُؤْمِنُوا@,10,بِهِ.,bihi.,,,pronominal_unresolved,bi[P|PREFIX|bi+] ; hi.[PRON|STEM|POS:PRON|3MS],"أَنَّهُ ٱلْحَقُّ مِن رَّبِّكَ فَيُؤْمِنُوا@ بِهِ. فَتُخْبِتَ لَهُ, قُلُوبُهُمْ",وَلِيَعْلَمَ ٱلَّذِينَ أُوتُوا۟ ٱلْعِلْمَ أَنَّهُ ٱلْحَقُّ مِن رَّبِّكَ فَيُؤْمِنُوا۟ بِهِۦ فَتُخْبِتَ لَهُۥ قُلُوبُهُمْ وَإِنَّ ٱللَّهَ لَهَادِ ٱلَّذِينَ ءَامَنُوٓا۟ إِلَىٰ صِرَٰطٍ مُّسْتَقِيمٍ
23,74,4,23:74:4,يُؤْمِنُونَ,5,بِٱلْءَاخِرَةِ,bi{lo'aAxirapi,Axr,A^xir,explicit_afterlife,bi[P|PREFIX|bi+] ; {lo[DET|PREFIX|Al+] ; 'aAxirapi[N|STEM|POS:N|LEM:A^xir|ROOT:Axr|FS|GEN],وَإِنَّ ٱلَّذِينَ لَا يُؤْمِنُونَ بِٱلْءَاخِرَةِ عَنِ ٱلصِّرَٰطِ لَنَٰكِبُونَ,وَإِنَّ ٱلَّذِينَ لَا يُؤْمِنُونَ بِٱلْـَٔاخِرَةِ عَنِ ٱلصِّرَٰطِ لَنَٰكِبُونَ
24,2,18,24:2:18,تُؤْمِنُونَ,19,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],دِينِ ٱللَّهِ إِن كُنتُمْ تُؤْمِنُونَ بِٱللَّهِ وَٱلْيَوْمِ ٱلْءَاخِرِ وَلْيَشْهَدْ,ٱلزَّانِيَةُ وَٱلزَّانِى فَٱجْلِدُوا۟ كُلَّ وَٰحِدٍ مِّنْهُمَا مِا۟ئَةَ جَلْدَةٍ وَلَا تَأْخُذْكُم بِهِمَا رَأْفَةٌ فِى دِينِ ٱللَّهِ إِن كُنتُمْ تُؤْمِنُونَ بِٱللَّهِ وَٱلْيَوْمِ ٱلْـَٔاخِرِ وَلْيَشْهَدْ عَذَابَهُمَا طَآئِفَةٌ مِّنَ ٱلْمُؤْمِنِينَ
24,47,2,24:47:2,ءَامَنَّا,3,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],وَيَقُولُونَ ءَامَنَّا بِٱللَّهِ وَبِٱلرَّسُولِ وَأَطَعْنَا ثُمَّ,وَيَقُولُونَ ءَامَنَّا بِٱللَّهِ وَبِٱلرَّسُولِ وَأَطَعْنَا ثُمَّ يَتَوَلَّىٰ فَرِيقٌ مِّنْهُم مِّنۢ بَعْدِ ذَٰلِكَ وَمَآ أُو۟لَٰٓئِكَ بِٱلْمُؤْمِنِينَ
24,62,4,24:62:4,ءَامَنُوا@,5,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],إِنَّمَا ٱلْمُؤْمِنُونَ ٱلَّذِينَ ءَامَنُوا@ بِٱللَّهِ وَرَسُولِهِ. وَإِذَا كَانُوا@,إِنَّمَا ٱلْمُؤْمِنُونَ ٱلَّذِينَ ءَامَنُوا۟ بِٱللَّهِ وَرَسُولِهِۦ وَإِذَا كَانُوا۟ مَعَهُۥ عَلَىٰٓ أَمْرٍ جَامِعٍ لَّمْ يَذْهَبُوا۟ حَتَّىٰ يَسْتَـْٔذِنُوهُ إِنَّ ٱلَّذِينَ يَسْتَـْٔذِنُونَكَ أُو۟لَٰٓئِكَ ٱلَّذِينَ يُؤْمِنُونَ بِٱللَّهِ وَرَسُولِهِۦ فَإِذَا ٱسْتَـْٔذَنُوكَ لِبَعْضِ شَأْنِهِمْ فَأْذَن لِّمَن شِئْتَ مِنْهُمْ وَٱسْتَغْفِرْ لَهُمُ ٱللَّهَ إِنَّ ٱللَّهَ غَفُورٌ رَّحِيمٌ
24,62,22,24:62:22,يُؤْمِنُونَ,23,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],ٱلَّذِينَ يَسْتَـ#ْذِنُونَكَ أُو@لَٰ^ئِكَ ٱلَّذِينَ يُؤْمِنُونَ بِٱللَّهِ وَرَسُولِهِ. فَإِذَا ٱسْتَـ#ْذَنُوكَ,إِنَّمَا ٱلْمُؤْمِنُونَ ٱلَّذِينَ ءَامَنُوا۟ بِٱللَّهِ وَرَسُولِهِۦ وَإِذَا كَانُوا۟ مَعَهُۥ عَلَىٰٓ أَمْرٍ جَامِعٍ لَّمْ يَذْهَبُوا۟ حَتَّىٰ يَسْتَـْٔذِنُوهُ إِنَّ ٱلَّذِينَ يَسْتَـْٔذِنُونَكَ أُو۟لَٰٓئِكَ ٱلَّذِينَ يُؤْمِنُونَ بِٱللَّهِ وَرَسُولِهِۦ فَإِذَا ٱسْتَـْٔذَنُوكَ لِبَعْضِ شَأْنِهِمْ فَأْذَن لِّمَن شِئْتَ مِنْهُمْ وَٱسْتَغْفِرْ لَهُمُ ٱللَّهَ إِنَّ ٱللَّهَ غَفُورٌ رَّحِيمٌ
26,47,2,26:47:2,ءَامَنَّا,3,بِرَبِّ,birab~i,rbb,rab~,explicit_rabb,bi[P|PREFIX|bi+] ; rab~i[N|STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN],قَالُو^ا@ ءَامَنَّا بِرَبِّ ٱلْعَٰلَمِينَ,قَالُوٓا۟ ءَامَنَّا بِرَبِّ ٱلْعَٰلَمِينَ
26,201,2,26:201:2,يُؤْمِنُونَ,3,بِهِ.,bihi.,,,pronominal_unresolved,bi[P|PREFIX|bi+] ; hi.[PRON|STEM|POS:PRON|3MS],لَا يُؤْمِنُونَ بِهِ. حَتَّىٰ يَرَوُا@ ٱلْعَذَابَ,لَا يُؤْمِنُونَ بِهِۦ حَتَّىٰ يَرَوُا۟ ٱلْعَذَابَ ٱلْأَلِيمَ
27,4,4,27:4:4,يُؤْمِنُونَ,5,بِٱلْءَاخِرَةِ,bi{lo'aAxirapi,Axr,A^xir,explicit_afterlife,bi[P|PREFIX|bi+] ; {lo[DET|PREFIX|Al+] ; 'aAxirapi[N|STEM|POS:N|LEM:A^xir|ROOT:Axr|FS|GEN],إِنَّ ٱلَّذِينَ لَا يُؤْمِنُونَ بِٱلْءَاخِرَةِ زَيَّنَّا لَهُمْ أَعْمَٰلَهُمْ,إِنَّ ٱلَّذِينَ لَا يُؤْمِنُونَ بِٱلْـَٔاخِرَةِ زَيَّنَّا لَهُمْ أَعْمَٰلَهُمْ فَهُمْ يَعْمَهُونَ
27,81,11,27:81:11,يُؤْمِنُ,12,بِـ#َايَٰتِنَا,bi_#aAya`tinaA,Ayy,'aAyap,explicit_ayah,bi[P|PREFIX|bi+] ; _#aAya`ti[N|STEM|POS:N|LEM:'aAyap|ROOT:Ayy|FP|GEN] ; naA[PRON|SUFFIX|PRON:1P],إِن تُسْمِعُ إِلَّا مَن يُؤْمِنُ بِـ#َايَٰتِنَا فَهُم مُّسْلِمُونَ,وَمَآ أَنتَ بِهَٰدِى ٱلْعُمْىِ عَن ضَلَٰلَتِهِمْ إِن تُسْمِعُ إِلَّا مَن يُؤْمِنُ بِـَٔايَٰتِنَا فَهُم مُّسْلِمُونَ
28,53,5,28:53:5,ءَامَنَّا,6,بِهِ.^,bihi.^,,,pronominal_unresolved,bi[P|PREFIX|bi+] ; hi.^[PRON|STEM|POS:PRON|3MS],وَإِذَا يُتْلَىٰ عَلَيْهِمْ قَالُو^ا@ ءَامَنَّا بِهِ.^ إِنَّهُ ٱلْحَقُّ مِن,وَإِذَا يُتْلَىٰ عَلَيْهِمْ قَالُوٓا۟ ءَامَنَّا بِهِۦٓ إِنَّهُ ٱلْحَقُّ مِن رَّبِّنَآ إِنَّا كُنَّا مِن قَبْلِهِۦ مُسْلِمِينَ
29,10,5,29:10:5,ءَامَنَّا,6,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],وَمِنَ ٱلنَّاسِ مَن يَقُولُ ءَامَنَّا بِٱللَّهِ فَإِذَا^ أُوذِىَ فِى,وَمِنَ ٱلنَّاسِ مَن يَقُولُ ءَامَنَّا بِٱللَّهِ فَإِذَآ أُوذِىَ فِى ٱللَّهِ جَعَلَ فِتْنَةَ ٱلنَّاسِ كَعَذَابِ ٱللَّهِ وَلَئِن جَآءَ نَصْرٌ مِّن رَّبِّكَ لَيَقُولُنَّ إِنَّا كُنَّا مَعَكُمْ أَوَلَيْسَ ٱللَّهُ بِأَعْلَمَ بِمَا فِى صُدُورِ ٱلْعَٰلَمِينَ
29,46,14,29:46:14,ءَامَنَّا,15,بِٱلَّذِى^,bi{l~a*iY^,,{l~a*iY,relative_or_clause_head,bi[P|PREFIX|bi+] ; {l~a*iY^[REL|STEM|POS:REL|LEM:{l~a*iY|MS],ٱلَّذِينَ ظَلَمُوا@ مِنْهُمْ وَقُولُو^ا@ ءَامَنَّا بِٱلَّذِى^ أُنزِلَ إِلَيْنَا وَأُنزِلَ,وَلَا تُجَٰدِلُوٓا۟ أَهْلَ ٱلْكِتَٰبِ إِلَّا بِٱلَّتِى هِىَ أَحْسَنُ إِلَّا ٱلَّذِينَ ظَلَمُوا۟ مِنْهُمْ وَقُولُوٓا۟ ءَامَنَّا بِٱلَّذِىٓ أُنزِلَ إِلَيْنَا وَأُنزِلَ إِلَيْكُمْ وَإِلَٰهُنَا وَإِلَٰهُكُمْ وَٰحِدٌ وَنَحْنُ لَهُۥ مُسْلِمُونَ
29,47,8,29:47:8,يُؤْمِنُونَ,9,بِهِ.,bihi.,,,pronominal_unresolved,bi[P|PREFIX|bi+] ; hi.[PRON|STEM|POS:PRON|3MS],ٱلْكِتَٰبَ فَٱلَّذِينَ ءَاتَيْنَٰهُمُ ٱلْكِتَٰبَ يُؤْمِنُونَ بِهِ. وَمِنْ هَٰ^ؤُلَا^ءِ مَن,وَكَذَٰلِكَ أَنزَلْنَآ إِلَيْكَ ٱلْكِتَٰبَ فَٱلَّذِينَ ءَاتَيْنَٰهُمُ ٱلْكِتَٰبَ يُؤْمِنُونَ بِهِۦ وَمِنْ هَٰٓؤُلَآءِ مَن يُؤْمِنُ بِهِۦ وَمَا يَجْحَدُ بِـَٔايَٰتِنَآ إِلَّا ٱلْكَٰفِرُونَ
29,47,13,29:47:13,يُؤْمِنُ,14,بِهِ.,bihi.,,,pronominal_unresolved,bi[P|PREFIX|bi+] ; hi.[PRON|STEM|POS:PRON|3MS],بِهِ. وَمِنْ هَٰ^ؤُلَا^ءِ مَن يُؤْمِنُ بِهِ. وَمَا يَجْحَدُ بِـ#َايَٰتِنَا^,وَكَذَٰلِكَ أَنزَلْنَآ إِلَيْكَ ٱلْكِتَٰبَ فَٱلَّذِينَ ءَاتَيْنَٰهُمُ ٱلْكِتَٰبَ يُؤْمِنُونَ بِهِۦ وَمِنْ هَٰٓؤُلَآءِ مَن يُؤْمِنُ بِهِۦ وَمَا يَجْحَدُ بِـَٔايَٰتِنَآ إِلَّا ٱلْكَٰفِرُونَ
29,52,13,29:52:13,ءَامَنُوا@,14,بِٱلْبَٰطِلِ,bi{loba`Tili,bTl,ba`Til,explicit_other_lexical,bi[P|PREFIX|bi+] ; {lo[DET|PREFIX|Al+] ; ba`Tili[N|STEM|POS:N|ACT|PCPL|LEM:ba`Til|ROOT:bTl|M|GEN],فِى ٱلسَّمَٰوَٰتِ وَٱلْأَرْضِ وَٱلَّذِينَ ءَامَنُوا@ بِٱلْبَٰطِلِ وَكَفَرُوا@ بِٱللَّهِ أُو@لَٰ^ئِكَ,قُلْ كَفَىٰ بِٱللَّهِ بَيْنِى وَبَيْنَكُمْ شَهِيدًا يَعْلَمُ مَا فِى ٱلسَّمَٰوَٰتِ وَٱلْأَرْضِ وَٱلَّذِينَ ءَامَنُوا۟ بِٱلْبَٰطِلِ وَكَفَرُوا۟ بِٱللَّهِ أُو۟لَٰٓئِكَ هُمُ ٱلْخَٰسِرُونَ
29,67,12,29:67:12,يُؤْمِنُونَ,13,وَبِنِعْمَةِ,wabiniEomapi,nEm,niEomap,explicit_other_lexical,wa[CONJ|PREFIX|w:CONJ+] ; bi[P|PREFIX|bi+] ; niEomapi[N|STEM|POS:N|LEM:niEomap|ROOT:nEm|F|GEN],ٱلنَّاسُ مِنْ حَوْلِهِمْ أَفَبِٱلْبَٰطِلِ يُؤْمِنُونَ وَبِنِعْمَةِ ٱللَّهِ يَكْفُرُونَ,أَوَلَمْ يَرَوْا۟ أَنَّا جَعَلْنَا حَرَمًا ءَامِنًا وَيُتَخَطَّفُ ٱلنَّاسُ مِنْ حَوْلِهِمْ أَفَبِٱلْبَٰطِلِ يُؤْمِنُونَ وَبِنِعْمَةِ ٱللَّهِ يَكْفُرُونَ
30,53,11,30:53:11,يُؤْمِنُ,12,بِـ#َايَٰتِنَا,bi_#aAya`tinaA,Ayy,'aAyap,explicit_ayah,bi[P|PREFIX|bi+] ; _#aAya`ti[N|STEM|POS:N|LEM:'aAyap|ROOT:Ayy|FP|GEN] ; naA[PRON|SUFFIX|PRON:1P],إِن تُسْمِعُ إِلَّا مَن يُؤْمِنُ بِـ#َايَٰتِنَا فَهُم مُّسْلِمُونَ,وَمَآ أَنتَ بِهَٰدِ ٱلْعُمْىِ عَن ضَلَٰلَتِهِمْ إِن تُسْمِعُ إِلَّا مَن يُؤْمِنُ بِـَٔايَٰتِنَا فَهُم مُّسْلِمُونَ
32,15,2,32:15:2,يُؤْمِنُ,3,بِـ#َايَٰتِنَا,bi_#aAya`tinaA,Ayy,'aAyap,explicit_ayah,bi[P|PREFIX|bi+] ; _#aAya`ti[N|STEM|POS:N|LEM:'aAyap|ROOT:Ayy|FP|GEN] ; naA[PRON|SUFFIX|PRON:1P],إِنَّمَا يُؤْمِنُ بِـ#َايَٰتِنَا ٱلَّذِينَ إِذَا ذُكِّرُوا@,إِنَّمَا يُؤْمِنُ بِـَٔايَٰتِنَا ٱلَّذِينَ إِذَا ذُكِّرُوا۟ بِهَا خَرُّوا۟ سُجَّدًا وَسَبَّحُوا۟ بِحَمْدِ رَبِّهِمْ وَهُمْ لَا يَسْتَكْبِرُونَ
34,8,11,34:8:11,يُؤْمِنُونَ,12,بِٱلْءَاخِرَةِ,bi{lo'aAxirapi,Axr,A^xir,explicit_afterlife,bi[P|PREFIX|bi+] ; {lo[DET|PREFIX|Al+] ; 'aAxirapi[N|STEM|POS:N|LEM:A^xir|ROOT:Axr|FS|GEN],جِنَّةٌ[ بَلِ ٱلَّذِينَ لَا يُؤْمِنُونَ بِٱلْءَاخِرَةِ فِى ٱلْعَذَابِ وَٱلضَّلَٰلِ,أَفْتَرَىٰ عَلَى ٱللَّهِ كَذِبًا أَم بِهِۦ جِنَّةٌۢ بَلِ ٱلَّذِينَ لَا يُؤْمِنُونَ بِٱلْـَٔاخِرَةِ فِى ٱلْعَذَابِ وَٱلضَّلَٰلِ ٱلْبَعِيدِ
34,21,10,34:21:10,يُؤْمِنُ,11,بِٱلْءَاخِرَةِ,bi{lo'aAxirapi,Axr,A^xir,explicit_afterlife,bi[P|PREFIX|bi+] ; {lo[DET|PREFIX|Al+] ; 'aAxirapi[N|STEM|POS:N|LEM:A^xir|ROOT:Axr|FS|GEN],سُلْطَٰنٍ إِلَّا لِنَعْلَمَ مَن يُؤْمِنُ بِٱلْءَاخِرَةِ مِمَّنْ هُوَ مِنْهَا,وَمَا كَانَ لَهُۥ عَلَيْهِم مِّن سُلْطَٰنٍ إِلَّا لِنَعْلَمَ مَن يُؤْمِنُ بِٱلْـَٔاخِرَةِ مِمَّنْ هُوَ مِنْهَا فِى شَكٍّ وَرَبُّكَ عَلَىٰ كُلِّ شَىْءٍ حَفِيظٌ
34,31,5,34:31:5,نُّؤْمِنَ,6,بِهَٰذَا,biha`*aA,,ha`*aA,explicit_other_lexical,bi[P|PREFIX|bi+] ; ha`*aA[DEM|STEM|POS:DEM|LEM:ha`*aA|MS],وَقَالَ ٱلَّذِينَ كَفَرُوا@ لَن نُّؤْمِنَ بِهَٰذَا ٱلْقُرْءَانِ وَلَا بِٱلَّذِى,وَقَالَ ٱلَّذِينَ كَفَرُوا۟ لَن نُّؤْمِنَ بِهَٰذَا ٱلْقُرْءَانِ وَلَا بِٱلَّذِى بَيْنَ يَدَيْهِ وَلَوْ تَرَىٰٓ إِذِ ٱلظَّٰلِمُونَ مَوْقُوفُونَ عِندَ رَبِّهِمْ يَرْجِعُ بَعْضُهُمْ إِلَىٰ بَعْضٍ ٱلْقَوْلَ يَقُولُ ٱلَّذِينَ ٱسْتُضْعِفُوا۟ لِلَّذِينَ ٱسْتَكْبَرُوا۟ لَوْلَآ أَنتُمْ لَكُنَّا مُؤْمِنِينَ
34,52,2,34:52:2,ءَامَنَّا,3,بِهِ.,bihi.,,,pronominal_unresolved,bi[P|PREFIX|bi+] ; hi.[PRON|STEM|POS:PRON|3MS],وَقَالُو^ا@ ءَامَنَّا بِهِ. وَأَنَّىٰ لَهُمُ ٱلتَّنَاوُشُ,وَقَالُوٓا۟ ءَامَنَّا بِهِۦ وَأَنَّىٰ لَهُمُ ٱلتَّنَاوُشُ مِن مَّكَانٍۭ بَعِيدٍ
36,25,2,36:25:2,ءَامَنتُ,3,بِرَبِّكُمْ,birab~ikumo,rbb,rab~,explicit_rabb,bi[P|PREFIX|bi+] ; rab~i[N|STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN] ; kumo[PRON|SUFFIX|PRON:2MP],إِنِّى^ ءَامَنتُ بِرَبِّكُمْ فَٱسْمَعُونِ,إِنِّىٓ ءَامَنتُ بِرَبِّكُمْ فَٱسْمَعُونِ
39,45,9,39:45:9,يُؤْمِنُونَ,10,بِٱلْءَاخِرَةِ,bi{lo'aAxirapi,Axr,A^xir,explicit_afterlife,bi[P|PREFIX|bi+] ; {lo[DET|PREFIX|Al+] ; 'aAxirapi[N|STEM|POS:N|LEM:A^xir|ROOT:Axr|FS|GEN],ٱشْمَأَزَّتْ قُلُوبُ ٱلَّذِينَ لَا يُؤْمِنُونَ بِٱلْءَاخِرَةِ وَإِذَا ذُكِرَ ٱلَّذِينَ,وَإِذَا ذُكِرَ ٱللَّهُ وَحْدَهُ ٱشْمَأَزَّتْ قُلُوبُ ٱلَّذِينَ لَا يُؤْمِنُونَ بِٱلْـَٔاخِرَةِ وَإِذَا ذُكِرَ ٱلَّذِينَ مِن دُونِهِۦٓ إِذَا هُمْ يَسْتَبْشِرُونَ
40,7,9,40:7:9,وَيُؤْمِنُونَ,10,بِهِ.,bihi.,,,pronominal_unresolved,bi[P|PREFIX|bi+] ; hi.[PRON|STEM|POS:PRON|3MS],"حَوْلَهُ, يُسَبِّحُونَ بِحَمْدِ رَبِّهِمْ وَيُؤْمِنُونَ بِهِ. وَيَسْتَغْفِرُونَ لِلَّذِينَ ءَامَنُوا@",ٱلَّذِينَ يَحْمِلُونَ ٱلْعَرْشَ وَمَنْ حَوْلَهُۥ يُسَبِّحُونَ بِحَمْدِ رَبِّهِمْ وَيُؤْمِنُونَ بِهِۦ وَيَسْتَغْفِرُونَ لِلَّذِينَ ءَامَنُوا۟ رَبَّنَا وَسِعْتَ كُلَّ شَىْءٍ رَّحْمَةً وَعِلْمًا فَٱغْفِرْ لِلَّذِينَ تَابُوا۟ وَٱتَّبَعُوا۟ سَبِيلَكَ وَقِهِمْ عَذَابَ ٱلْجَحِيمِ
40,27,11,40:27:11,يُؤْمِنُ,12,بِيَوْمِ,biyawomi,ywm,yawom,explicit_day,bi[P|PREFIX|bi+] ; yawomi[N|STEM|POS:N|LEM:yawom|ROOT:ywm|M|GEN],مِّن كُلِّ مُتَكَبِّرٍ لَّا يُؤْمِنُ بِيَوْمِ ٱلْحِسَابِ,وَقَالَ مُوسَىٰٓ إِنِّى عُذْتُ بِرَبِّى وَرَبِّكُم مِّن كُلِّ مُتَكَبِّرٍ لَّا يُؤْمِنُ بِيَوْمِ ٱلْحِسَابِ
40,84,5,40:84:5,ءَامَنَّا,6,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],"فَلَمَّا رَأَوْا@ بَأْسَنَا قَالُو^ا@ ءَامَنَّا بِٱللَّهِ وَحْدَهُ, وَكَفَرْنَا بِمَا",فَلَمَّا رَأَوْا۟ بَأْسَنَا قَالُوٓا۟ ءَامَنَّا بِٱللَّهِ وَحْدَهُۥ وَكَفَرْنَا بِمَا كُنَّا بِهِۦ مُشْرِكِينَ
42,15,10,42:15:10,ءَامَنتُ,11,بِمَا^,bimaA^,,maA,relative_or_clause_head,bi[P|PREFIX|bi+] ; maA^[REL|STEM|POS:REL|LEM:maA],وَلَا تَتَّبِعْ أَهْوَا^ءَهُمْ وَقُلْ ءَامَنتُ بِمَا^ أَنزَلَ ٱللَّهُ مِن,فَلِذَٰلِكَ فَٱدْعُ وَٱسْتَقِمْ كَمَآ أُمِرْتَ وَلَا تَتَّبِعْ أَهْوَآءَهُمْ وَقُلْ ءَامَنتُ بِمَآ أَنزَلَ ٱللَّهُ مِن كِتَٰبٍ وَأُمِرْتُ لِأَعْدِلَ بَيْنَكُمُ ٱللَّهُ رَبُّنَا وَرَبُّكُمْ لَنَآ أَعْمَٰلُنَا وَلَكُمْ أَعْمَٰلُكُمْ لَا حُجَّةَ بَيْنَنَا وَبَيْنَكُمُ ٱللَّهُ يَجْمَعُ بَيْنَنَا وَإِلَيْهِ ٱلْمَصِيرُ
42,18,5,42:18:5,يُؤْمِنُونَ,6,بِهَا,bihaA,,,pronominal_unresolved,bi[P|PREFIX|bi+] ; haA[PRON|STEM|POS:PRON|3FS],يَسْتَعْجِلُ بِهَا ٱلَّذِينَ لَا يُؤْمِنُونَ بِهَا وَٱلَّذِينَ ءَامَنُوا@ مُشْفِقُونَ,يَسْتَعْجِلُ بِهَا ٱلَّذِينَ لَا يُؤْمِنُونَ بِهَا وَٱلَّذِينَ ءَامَنُوا۟ مُشْفِقُونَ مِنْهَا وَيَعْلَمُونَ أَنَّهَا ٱلْحَقُّ أَلَآ إِنَّ ٱلَّذِينَ يُمَارُونَ فِى ٱلسَّاعَةِ لَفِى ضَلَٰلٍۭ بَعِيدٍ
